accuracy,loss,val_accuracy,val_loss,learning_rate
0.4257662892341614,1.4901427030563354,0.3184114396572113,1.938006043434143,0.0005000000237487257
0.48145246505737305,1.3627959489822388,0.4077686667442322,1.5666053295135498,0.0005000000237487257
0.4999564588069916,1.307876467704773,0.4264065623283386,1.5374352931976318,0.0005000000237487257
0.519070029258728,1.2658026218414307,0.44852814078330994,1.5039384365081787,0.0005000000237487257
0.5342215299606323,1.2367361783981323,0.5229054093360901,1.314401626586914,0.0005000000237487257
0.5417972803115845,1.2041770219802856,0.4439992904663086,1.5359961986541748,0.0005000000237487257
0.5493730306625366,1.187749981880188,0.5270859003067017,1.2613744735717773,0.0005000000237487257
0.5601706504821777,1.164968729019165,0.5673227906227112,1.2627378702163696,0.0005000000237487257
0.5646551847457886,1.1511619091033936,0.526563286781311,1.31194269657135,0.0005000000237487257
0.5732758641242981,1.1295450925827026,0.5617488026618958,1.249687910079956,0.0005000000237487257
0.5799808502197266,1.105798602104187,0.6009405851364136,1.14109206199646,0.0005000000237487257
0.5896029472351074,1.0867338180541992,0.5695871710777283,1.2171419858932495,0.0005000000237487257
0.5911267995834351,1.0832037925720215,0.5770771503448486,1.1599297523498535,0.0005000000237487257
0.5982236266136169,1.0617648363113403,0.5812576413154602,1.1657686233520508,0.0005000000237487257
0.6046238541603088,1.0486302375793457,0.6164431571960449,1.0819568634033203,0.0005000000237487257
0.6112852692604065,1.029564380645752,0.6415258646011353,1.0665652751922607,0.0005000000237487257
0.6170324087142944,1.0243898630142212,0.6120885014533997,1.1444894075393677,0.0005000000237487257
0.6211685538291931,1.0073400735855103,0.6376937627792358,1.0211598873138428,0.0005000000237487257
0.6235196590423584,0.9978943467140198,0.6258491277694702,1.0500342845916748,0.0005000000237487257
0.6288749575614929,0.9839605093002319,0.6408291459083557,0.9812723398208618,0.0005000000237487257
0.6356670260429382,0.9712236523628235,0.6617314219474792,0.9596672654151917,0.0005000000237487257
0.6360152959823608,0.9574539065361023,0.6808918118476868,0.8753327131271362,0.0005000000237487257
0.6424155235290527,0.9572018980979919,0.6570283770561218,0.9422778487205505,0.0005000000237487257
0.645419716835022,0.9364891648292542,0.6592928171157837,0.9285939335823059,0.0005000000237487257
0.6507750153541565,0.9251795411109924,0.624107301235199,1.0503311157226562,0.0005000000237487257
0.657567024230957,0.9188356399536133,0.5936248302459717,1.1022011041641235,0.0005000000237487257
0.6595262885093689,0.9036954045295715,0.6693955659866333,0.8840108513832092,0.0005000000237487257
0.6727185845375061,0.86390620470047,0.6681762933731079,0.9312599301338196,0.0002500000118743628
0.6809474229812622,0.8481096625328064,0.6760146021842957,0.8940678238868713,0.0002500000118743628
0.6837338805198669,0.8442680239677429,0.6862915754318237,0.8800064921379089,0.0002500000118743628
