accuracy,loss,val_accuracy,val_loss
0.2971525490283966,1.735500693321228,0.37867966294288635,1.58517324924469
0.41618773341178894,1.5162726640701294,0.457063227891922,1.4323198795318604
0.46773773431777954,1.389048457145691,0.48771992325782776,1.3380320072174072
0.5042232871055603,1.3039780855178833,0.5103640556335449,1.2924129962921143
0.5303465723991394,1.2377225160598755,0.5248214602470398,1.2609198093414307
0.5525078177452087,1.1824440956115723,0.5290018916130066,1.2549186944961548
0.5733193755149841,1.133193016052246,0.536491870880127,1.2319105863571167
0.5928248167037964,1.086800217628479,0.5408465266227722,1.225687861442566
0.607149064540863,1.0382921695709229,0.5387563109397888,1.2446317672729492
0.6254789233207703,0.9934995174407959,0.5408465266227722,1.2401920557022095
0.6433733701705933,0.9476281404495239,0.5371886491775513,1.2721245288848877
0.6597004532814026,0.9037848711013794,0.5457237362861633,1.2870213985443115
0.6764193773269653,0.8588940501213074,0.5464204549789429,1.3202104568481445
0.6944444179534912,0.8163659572601318,0.5368402600288391,1.3408918380737305
0.7077673077583313,0.7800961136817932,0.545897901058197,1.37909996509552
