accuracy,loss,val_accuracy,val_loss,learning_rate
0.2948014736175537,1.7388277053833008,0.3476746082305908,1.6130247116088867,0.0010000000474974513
0.40721872448921204,1.5320327281951904,0.45566973090171814,1.4378515481948853,0.0010000000474974513
0.4612504243850708,1.4040825366973877,0.4913778007030487,1.3447091579437256,0.0010000000474974513
0.49699580669403076,1.3213319778442383,0.49695175886154175,1.3163187503814697,0.0010000000474974513
0.5246865153312683,1.2528306245803833,0.5138477683067322,1.2772290706634521,0.0010000000474974513
0.5450627207756042,1.1935150623321533,0.5164605379104614,1.2673264741897583,0.0010000000474974513
0.5677028894424438,1.146018385887146,0.536491870880127,1.237186074256897,0.0010000000474974513
0.5868164300918579,1.0958898067474365,0.5312663316726685,1.244721531867981,0.0010000000474974513
0.6022291779518127,1.0487793684005737,0.5293502807617188,1.2767997980117798,0.0010000000474974513
0.6184691786766052,1.0120075941085815,0.5335307717323303,1.2540310621261597,0.0010000000474974513
0.6504266858100891,0.9311752319335938,0.5478139519691467,1.2543892860412598,0.0005000000237487257
0.6623998880386353,0.8989377021789551,0.5483365058898926,1.2719687223434448,0.0005000000237487257
0.6745036840438843,0.8647727370262146,0.5493816137313843,1.2752423286437988,0.0005000000237487257
0.6946621537208557,0.8161423206329346,0.5495558381080627,1.2913024425506592,0.0002500000118743628
0.7019766569137573,0.8001972436904907,0.5478139519691467,1.292710304260254,0.0002500000118743628
