accuracy,loss,val_accuracy,val_loss
0.27385929226875305,1.770682692527771,0.3671834170818329,1.633492350578308
0.4106582999229431,1.517425775527954,0.45532137155532837,1.4202749729156494
0.4744426906108856,1.373725414276123,0.4985194206237793,1.3243176937103271
0.5171107649803162,1.276568055152893,0.5148928761482239,1.283585548400879
0.5461947321891785,1.202578067779541,0.5310921669006348,1.233289361000061
0.5740160346031189,1.131184697151184,0.5230795741081238,1.256327509880066
0.5977882146835327,1.0699403285980225,0.539104700088501,1.2146445512771606
0.6232149004936218,1.0058187246322632,0.5448527932167053,1.2241239547729492
0.6501219272613525,0.9412903189659119,0.5422400236129761,1.2574955224990845
0.6683211326599121,0.8858340978622437,0.5434593558311462,1.279943823814392
0.6959247589111328,0.8100864887237549,0.536491870880127,1.3613086938858032
0.7192615866661072,0.7533839344978333,0.5333565473556519,1.4792518615722656
0.7417711615562439,0.6916768550872803,0.5288277268409729,1.5456337928771973
0.7585335969924927,0.6461080312728882,0.5361435413360596,1.57524836063385
