accuracy,loss,val_accuracy,val_loss,learning_rate
0.24716997146606445,1.8183283805847168,0.24525344371795654,1.8032853603363037,0.0010000000474974513
0.2553117275238037,1.792502522468567,0.25431108474731445,1.780329704284668,0.0010000000474974513
0.257662832736969,1.7862962484359741,0.24699530005455017,1.780918002128601,0.0010000000474974513
0.262756884098053,1.7735344171524048,0.2619752585887909,1.7710704803466797,0.0010000000474974513
0.2836555242538452,1.7510877847671509,0.32433372735977173,1.7164989709854126,0.0010000000474974513
0.3079501986503601,1.7212427854537964,0.3346107006072998,1.7099311351776123,0.0010000000474974513
0.3287617564201355,1.6836544275283813,0.3671834170818329,1.6122955083847046,0.0010000000474974513
0.34382620453834534,1.6513293981552124,0.38686639070510864,1.5801875591278076,0.0010000000474974513
0.362547904253006,1.6235615015029907,0.38582128286361694,1.5759773254394531,0.0010000000474974513
0.3759578466415405,1.5937209129333496,0.41177496314048767,1.5382627248764038,0.0010000000474974513
0.383011132478714,1.5819721221923828,0.42100679874420166,1.5125627517700195,0.0010000000474974513
0.38806164264678955,1.5638887882232666,0.4269291162490845,1.4868637323379517,0.0010000000474974513
0.3956374228000641,1.5502474308013916,0.4288451373577118,1.485740303993225,0.0010000000474974513
0.4027777910232544,1.5318446159362793,0.438599556684494,1.4649831056594849,0.0010000000474974513
0.4117467701435089,1.5100646018981934,0.4567148685455322,1.427809238433838,0.0010000000474974513
0.4204545319080353,1.4992647171020508,0.4415607154369354,1.4581694602966309,0.0010000000474974513
0.4248954951763153,1.4816745519638062,0.44696044921875,1.440644383430481,0.0010000000474974513
0.4309473931789398,1.469954252243042,0.46977877616882324,1.3874328136444092,0.0010000000474974513
0.4373040795326233,1.4571011066436768,0.4572374224662781,1.395491361618042,0.0010000000474974513
0.44017764925956726,1.4495736360549927,0.4812750518321991,1.3595870733261108,0.0010000000474974513
0.44766631722450256,1.4362874031066895,0.4892875850200653,1.3397729396820068,0.0010000000474974513
0.4526732861995697,1.4254399538040161,0.47657203674316406,1.3686131238937378,0.0010000000474974513
0.4610762894153595,1.4149821996688843,0.5006096363067627,1.3178861141204834,0.0010000000474974513
0.46007490158081055,1.4051706790924072,0.48597806692123413,1.3408669233322144,0.0010000000474974513
0.45894289016723633,1.4014108180999756,0.5011321902275085,1.3074029684066772,0.0010000000474974513
0.465604305267334,1.3848457336425781,0.4955582618713379,1.3223150968551636,0.0010000000474974513
0.46773773431777954,1.3812774419784546,0.5037450194358826,1.3009432554244995,0.0010000000474974513
0.4685649573802948,1.3763065338134766,0.4983452260494232,1.311624526977539,0.0010000000474974513
0.48162660002708435,1.3608933687210083,0.515241265296936,1.2757048606872559,0.0010000000474974513
0.48402124643325806,1.3561584949493408,0.5084480047225952,1.3001654148101807,0.0010000000474974513
0.4851967990398407,1.352874517440796,0.5117575526237488,1.2658476829528809,0.0010000000474974513
0.4863288104534149,1.341448426246643,0.5079254508018494,1.2852500677108765,0.0010000000474974513
0.48733019828796387,1.3362500667572021,0.5145444869995117,1.272131085395813,0.0010000000474974513
0.4934691786766052,1.3236336708068848,0.5136736035346985,1.262251377105713,0.0010000000474974513
0.49738767743110657,1.3202265501022339,0.5183765888214111,1.2600253820419312,0.0010000000474974513
0.49625566601753235,1.321305274963379,0.5246472954750061,1.2500702142715454,0.0010000000474974513
0.5007401704788208,1.3069225549697876,0.5246472954750061,1.2557308673858643,0.0010000000474974513
0.5009578466415405,1.3045903444290161,0.5359693169593811,1.2380926609039307,0.0010000000474974513
0.5060518980026245,1.298716425895691,0.5234279632568359,1.2524442672729492,0.0010000000474974513
0.5050504803657532,1.2890819311141968,0.5288277268409729,1.2325562238693237,0.0010000000474974513
0.5087513327598572,1.2919288873672485,0.5307437777519226,1.2415684461593628,0.0010000000474974513
0.5067920684814453,1.2847553491592407,0.5338791012763977,1.2125005722045898,0.0010000000474974513
0.5123214721679688,1.2754027843475342,0.5347500443458557,1.219799280166626,0.0010000000474974513
0.5133664011955261,1.2725352048873901,0.5236021876335144,1.2665159702301025,0.0010000000474974513
0.5110152959823608,1.2722947597503662,0.5417174696922302,1.2188172340393066,0.0010000000474974513
0.5258185267448425,1.2475661039352417,0.5488590598106384,1.2004516124725342,0.0005000000237487257
0.529301643371582,1.2319676876068115,0.5493816137313843,1.189022421836853,0.0005000000237487257
0.5284743905067444,1.2308101654052734,0.5422400236129761,1.2084766626358032,0.0005000000237487257
0.5335684418678284,1.2267975807189941,0.5431109666824341,1.2036693096160889,0.0005000000237487257
0.5351358652114868,1.2222120761871338,0.5572199821472168,1.1944842338562012,0.0005000000237487257
0.5421891212463379,1.2104443311691284,0.5556523203849792,1.178841233253479,0.0002500000118743628
0.5441483855247498,1.1976019144058228,0.5518202185630798,1.1842085123062134,0.0002500000118743628
0.5458028316497803,1.19093656539917,0.5540846586227417,1.1798419952392578,0.0002500000118743628
0.5433647036552429,1.1953368186950684,0.5582650899887085,1.1743305921554565,0.0002500000118743628
0.5463688373565674,1.1942479610443115,0.5561748743057251,1.171065092086792,0.0002500000118743628
0.5490247011184692,1.1918525695800781,0.556697428226471,1.1792445182800293,0.0002500000118743628
0.54532390832901,1.1897138357162476,0.5560007095336914,1.1708431243896484,0.0002500000118743628
0.547196090221405,1.1878528594970703,0.5589618682861328,1.1720339059829712,0.0002500000118743628
0.5484586954116821,1.1809334754943848,0.5591360330581665,1.168628215789795,0.0002500000118743628
0.5509404540061951,1.1770641803741455,0.5580909252166748,1.1660528182983398,0.0002500000118743628
0.5477185845375061,1.1854219436645508,0.5587876439094543,1.1669386625289917,0.0002500000118743628
0.5536834001541138,1.1773874759674072,0.5547813773155212,1.1763383150100708,0.0002500000118743628
0.5516806244850159,1.1773085594177246,0.5560007095336914,1.1642740964889526,0.0002500000118743628
0.5528126358985901,1.1760166883468628,0.5540846586227417,1.1727412939071655,0.0002500000118743628
0.5512887239456177,1.1757746934890747,0.556697428226471,1.1568533182144165,0.0002500000118743628
0.5579937100410461,1.1657034158706665,0.5582650899887085,1.1637489795684814,0.0002500000118743628
0.5570794343948364,1.1623409986495972,0.5589618682861328,1.1699811220169067,0.0002500000118743628
0.5571229457855225,1.1580026149749756,0.5586134791374207,1.1666549444198608,0.0002500000118743628
0.5604318976402283,1.153963565826416,0.5624455809593201,1.1627708673477173,0.0001250000059371814
0.5600835680961609,1.161497950553894,0.5615746378898621,1.1608691215515137,0.0001250000059371814
0.5583855509757996,1.1554391384124756,0.5580909252166748,1.164492130279541,0.0001250000059371814
0.5644810199737549,1.1508013010025024,0.5633165240287781,1.1526156663894653,6.25000029685907e-05
0.5616074800491333,1.1497936248779297,0.5587876439094543,1.1578233242034912,6.25000029685907e-05
0.5581243634223938,1.1546467542648315,0.5610520839691162,1.1581306457519531,6.25000029685907e-05
0.5640456080436707,1.1477950811386108,0.5626197457313538,1.1615184545516968,6.25000029685907e-05
0.5665273666381836,1.1459647417068481,0.5631422996520996,1.156480073928833,3.125000148429535e-05
0.5663967132568359,1.1463282108306885,0.5624455809593201,1.1554292440414429,3.125000148429535e-05
0.5673110485076904,1.1451945304870605,0.5619230270385742,1.1547054052352905,3.125000148429535e-05
0.5638279318809509,1.143944501876831,0.5619230270385742,1.1537045240402222,1.5625000742147677e-05
0.5658307075500488,1.1430001258850098,0.5622713565826416,1.154078483581543,1.5625000742147677e-05
