accuracy,loss,val_accuracy,val_loss,learning_rate
0.3100835978984833,1.712792158126831,0.39574986696243286,1.5548686981201172,0.0010000000474974513
0.4268983006477356,1.4944932460784912,0.47082388401031494,1.416652798652649,0.0010000000474974513
0.4747474789619446,1.378533959388733,0.49695175886154175,1.3364179134368896,0.0010000000474974513
0.5054423809051514,1.2968944311141968,0.5159379839897156,1.2925962209701538,0.0010000000474974513
0.5333942770957947,1.2278740406036377,0.5155895948410034,1.261340618133545,0.0010000000474974513
0.5559038519859314,1.1724447011947632,0.5241247415542603,1.2517926692962646,0.0010000000474974513
0.5777603387832642,1.1159956455230713,0.5384079217910767,1.2231171131134033,0.0010000000474974513
0.5990073084831238,1.0664432048797607,0.5366660952568054,1.238019347190857,0.0010000000474974513
0.6195141077041626,1.0150740146636963,0.5375370383262634,1.2535499334335327,0.0010000000474974513
0.6379745602607727,0.9641364812850952,0.5450270175933838,1.2395230531692505,0.0010000000474974513
0.6714559197425842,0.8795874118804932,0.5533879399299622,1.2574783563613892,0.0005000000237487257
0.6882184147834778,0.8335744142532349,0.5523427724838257,1.2756623029708862,0.0005000000237487257
0.6999303102493286,0.8038155436515808,0.5533879399299622,1.2845687866210938,0.0005000000237487257
0.7184343338012695,0.7512122988700867,0.5546072125434875,1.3063462972640991,0.0002500000118743628
0.7274033427238464,0.7295039892196655,0.553910493850708,1.3179070949554443,0.0002500000118743628
