accuracy,loss,val_accuracy,val_loss
0.24660396575927734,1.8797290325164795,0.24525344371795654,1.843733549118042
0.2677203118801117,1.812993049621582,0.2983800768852234,1.7831922769546509
0.2839602828025818,1.779088020324707,0.3227660655975342,1.7680634260177612
0.3216649293899536,1.7338136434555054,0.3732799291610718,1.633817434310913
0.33342042565345764,1.706202507019043,0.3466295003890991,1.7261438369750977
0.3565830588340759,1.6736420392990112,0.3508099615573883,1.6902018785476685
0.3649860620498657,1.6556899547576904,0.41612958908081055,1.5890400409698486
0.3801375925540924,1.6403515338897705,0.3945305645465851,1.6362043619155884
0.38457855582237244,1.6219466924667358,0.3623062074184418,1.6751294136047363
0.39189305901527405,1.6136245727539062,0.44730883836746216,1.548979640007019
0.3959857225418091,1.6029865741729736,0.4490506947040558,1.532619833946228
0.4034743905067444,1.5884698629379272,0.42710328102111816,1.6026877164840698
0.40778473019599915,1.585148811340332,0.4429541826248169,1.5456095933914185
0.4084378182888031,1.5781251192092896,0.3854729235172272,1.616850733757019
0.4109630882740021,1.5780357122421265,0.4034140408039093,1.5872806310653687
0.4140978753566742,1.5677491426467896,0.47988155484199524,1.496741533279419
0.4161441922187805,1.5662153959274292,0.47552689909935,1.5252877473831177
0.4170149862766266,1.5596630573272705,0.4577599763870239,1.5121945142745972
0.42115116119384766,1.55818510055542,0.46646925806999207,1.5151033401489258
0.42385056614875793,1.554936170578003,0.4762236475944519,1.4774705171585083
0.4248954951763153,1.5501987934112549,0.48493292927742004,1.492221713066101
0.42702892422676086,1.5444974899291992,0.41595539450645447,1.5902225971221924
0.42755138874053955,1.5432780981063843,0.4913778007030487,1.5013948678970337
0.4289010763168335,1.5466370582580566,0.49904197454452515,1.4668693542480469
0.43116509914398193,1.5377784967422485,0.5051384568214417,1.473821759223938
0.43207940459251404,1.5349229574203491,0.47674620151519775,1.5106744766235352
0.43573668599128723,1.531784176826477,0.46960461139678955,1.5071181058883667
0.4324277341365814,1.5310972929000854,0.5035707950592041,1.4572997093200684
0.4338209629058838,1.5287983417510986,0.4481797516345978,1.5536245107650757
0.4334726631641388,1.5294667482376099,0.5080996155738831,1.445953607559204
0.43778300285339355,1.5239648818969727,0.48597806692123413,1.4712660312652588
0.43699929118156433,1.5231306552886963,0.48667478561401367,1.4886035919189453
0.4365639090538025,1.5280086994171143,0.4800557494163513,1.5307259559631348
0.44618600606918335,1.513371467590332,0.4997387230396271,1.4708625078201294
0.4450104534626007,1.514367938041687,0.44643789529800415,1.5366053581237793
0.44670847058296204,1.5093984603881836,0.5011321902275085,1.47050940990448
0.4435301423072815,1.5151801109313965,0.5096672773361206,1.468900203704834
0.44326889514923096,1.5157002210617065,0.4821459650993347,1.5188283920288086
