accuracy,loss,val_accuracy,val_loss
0.24995645880699158,1.8195066452026367,0.24525344371795654,1.8074952363967896
0.26014456152915955,1.7792967557907104,0.2699878215789795,1.7543816566467285
0.32810866832733154,1.6664776802062988,0.3750217854976654,1.5765204429626465
0.41253048181533813,1.4969439506530762,0.4264065623283386,1.4726463556289673
0.45759317278862,1.402790904045105,0.4692562222480774,1.3909060955047607
0.4885057508945465,1.3267486095428467,0.4896359443664551,1.3652490377426147
0.5135841369628906,1.2732213735580444,0.5169830918312073,1.2763937711715698
0.5396203398704529,1.2145771980285645,0.5154154300689697,1.2589963674545288
0.5559038519859314,1.1689810752868652,0.5263891220092773,1.2335978746414185
0.5722744464874268,1.1200544834136963,0.5324856042861938,1.2263721227645874
0.5929554104804993,1.0693966150283813,0.5300470590591431,1.237990379333496
0.6125914454460144,1.0243299007415771,0.5316147208213806,1.2110071182250977
0.633315920829773,0.9746542572975159,0.5417174696922302,1.2215042114257812
0.656870424747467,0.9146050214767456,0.534575879573822,1.2458438873291016
0.679858922958374,0.8601036667823792,0.526563286781311,1.3224886655807495
0.7008882164955139,0.8075693845748901,0.5448527932167053,1.2517389059066772
0.7214820384979248,0.7503824830055237,0.5326598286628723,1.3477715253829956
0.7405085563659668,0.6990517973899841,0.545897901058197,1.3674794435501099
0.7594479322433472,0.646020233631134,0.5323114395141602,1.4053617715835571
0.7789533138275146,0.5923340320587158,0.5352725982666016,1.4838993549346924
0.8006792068481445,0.5398280620574951,0.5479881763458252,1.5892298221588135
0.8137408494949341,0.5014944076538086,0.5303953886032104,1.6104761362075806
