accuracy,loss,val_accuracy,val_loss
0.19740508496761322,1.9012612104415894,0.30796027183532715,1.775092601776123
0.33481365442276,1.729090690612793,0.3652673661708832,1.6547666788101196
0.3799634277820587,1.605776071548462,0.3771120011806488,1.6143765449523926
0.4146638810634613,1.4986542463302612,0.4309353828430176,1.5126312971115112
0.4415273368358612,1.4264036417007446,0.46368229389190674,1.423453688621521
0.4666927754878998,1.3475648164749146,0.47692039608955383,1.384775996208191
0.482453852891922,1.2810745239257812,0.47953319549560547,1.3715527057647705
0.5046586394309998,1.2202672958374023,0.48667478561401367,1.3435113430023193
0.5200713872909546,1.164528489112854,0.4901584982872009,1.3549598455429077
0.5400121808052063,1.1062763929367065,0.48789408802986145,1.3857805728912354
0.5557732582092285,1.0624315738677979,0.5063577890396118,1.3196430206298828
0.5670062899589539,1.0122593641281128,0.5157638192176819,1.321995496749878
0.5827237963676453,0.9897518157958984,0.5216861367225647,1.3249250650405884
0.584160566329956,0.9694131016731262,0.5112349987030029,1.3252599239349365
0.6070619821548462,0.9177052974700928,0.5194216966629028,1.308419108390808
0.6174677610397339,0.8901407718658447,0.5208151936531067,1.3244798183441162
0.6273946166038513,0.8662213087081909,0.5272600650787354,1.3521606922149658
0.6397161483764648,0.8367856740951538,0.515241265296936,1.393087387084961
0.6513845324516296,0.7992486357688904,0.5272600650787354,1.3887898921966553
0.6667972803115845,0.7671518921852112,0.5211635828018188,1.4352850914001465
0.6741553544998169,0.7510971426963806,0.5208151936531067,1.4482687711715698
0.686825156211853,0.7099292278289795,0.512628436088562,1.4930790662765503
0.6938784122467041,0.6957958340644836,0.5225570201873779,1.4769119024276733
0.7035875916481018,0.6735633015632629,0.5190733075141907,1.5929415225982666
0.7101619839668274,0.6613481044769287,0.5187249779701233,1.5884971618652344
