accuracy,loss,val_accuracy,val_loss
0.3318965435028076,1.676517128944397,0.31597283482551575,1.7191228866577148
0.42589691281318665,1.4647501707077026,0.47047552466392517,1.400113582611084
0.4662138521671295,1.3700515031814575,0.4690820276737213,1.3743972778320312
0.4925113320350647,1.3079018592834473,0.5032224059104919,1.2899384498596191
0.5133228898048401,1.2467045783996582,0.5187249779701233,1.279481053352356
0.5302594900131226,1.2022101879119873,0.5128026604652405,1.2896299362182617
0.5507662892341614,1.151755690574646,0.536491870880127,1.2449288368225098
0.5661790370941162,1.0977815389633179,0.5216861367225647,1.283217191696167
0.5860762596130371,1.053254246711731,0.5455495715141296,1.2479579448699951
0.6057122945785522,1.004227876663208,0.5335307717323303,1.2899917364120483
0.6191222667694092,0.9619148969650269,0.531963050365448,1.2473722696304321
0.6367119550704956,0.9251084327697754,0.5239505171775818,1.4873791933059692
