accuracy,loss,val_accuracy,val_loss
0.24612504243850708,1.812665343284607,0.18637867271900177,1.8811841011047363
0.26380181312561035,1.7703098058700562,0.2975091338157654,1.7388943433761597
0.29231974482536316,1.7385802268981934,0.34314578771591187,1.7016558647155762
0.3086467981338501,1.7142047882080078,0.4366835057735443,1.5990588665008545
0.3267154395580292,1.6836366653442383,0.4037624001502991,1.5501517057418823
0.3430424928665161,1.6517287492752075,0.3427974283695221,1.6465306282043457
0.35532045364379883,1.6256043910980225,0.44016721844673157,1.4644066095352173
0.37108150124549866,1.5952550172805786,0.4480055868625641,1.468346357345581
0.382314532995224,1.5772712230682373,0.4530569612979889,1.4143568277359009
0.3955067992210388,1.552793025970459,0.47169482707977295,1.3205211162567139
0.39755311608314514,1.5409331321716309,0.4208326041698456,1.5404781103134155
0.40965691208839417,1.5218490362167358,0.45532137155532837,1.4778255224227905
0.4171891212463379,1.5068670511245728,0.4936422109603882,1.3061654567718506
0.4231104254722595,1.4876391887664795,0.500435471534729,1.2775691747665405
0.4283786118030548,1.4771077632904053,0.47361087799072266,1.3998221158981323
0.43573668599128723,1.463754653930664,0.49102944135665894,1.3256540298461914
0.4379136264324188,1.4521963596343994,0.5683678984642029,1.1868256330490112
0.4464036822319031,1.441909670829773,0.4692562222480774,1.5090441703796387
0.44178858399391174,1.4399685859680176,0.5129768252372742,1.3622794151306152
0.45367467403411865,1.4187058210372925,0.5248214602470398,1.2944104671478271
0.45698362588882446,1.4158068895339966,0.5195958614349365,1.3121387958526611
0.4595959484577179,1.4089159965515137,0.5368402600288391,1.2002167701721191
