-3.000000000000000000e+00 2.273728284139188704e-01
-2.993993993993993907e+00 2.381523336598954654e-01
-2.987987987987987815e+00 2.487632780166555424e-01
-2.981981981981982166e+00 2.591920378261309277e-01
-2.975975975975976073e+00 2.694253072764721813e-01
-2.969969969969969981e+00 2.794501126532730195e-01
-2.963963963963963888e+00 2.892538259378948373e-01
-2.957957957957957795e+00 2.988241777446354330e-01
-2.951951951951952147e+00 3.081492695896549394e-01
-2.945945945945946054e+00 3.172175854857491872e-01
-2.939939939939939961e+00 3.260180028581695089e-01
-2.933933933933933869e+00 3.345398027778437866e-01
-2.927927927927927776e+00 3.427726795094240830e-01
-2.921921921921922127e+00 3.507067493726760410e-01
-2.915915915915916035e+00 3.583325589167876690e-01
-2.909909909909909942e+00 3.656410924081906488e-01
-2.903903903903903849e+00 3.726237786335107049e-01
-2.897897897897897757e+00 3.792724970202341339e-01
-2.891891891891892108e+00 3.855795830786268308e-01
-2.885885885885886015e+00 3.915378331693863956e-01
-2.879879879879879923e+00 3.971405086023768183e-01
-2.873873873873873830e+00 4.023813390726897476e-01
-2.867867867867867737e+00 4.072545254410947502e-01
-2.861861861861862089e+00 4.117547418667549808e-01
-2.855855855855855996e+00 4.158771373008608996e-01
-2.849849849849849903e+00 4.196173363505711351e-01
-2.843843843843843811e+00 4.229714395233705182e-01
-2.837837837837837718e+00 4.259360228626294376e-01
-2.831831831831832069e+00 4.285081369857920985e-01
-2.825825825825825977e+00 4.306853055372440453e-01
-2.819819819819819884e+00 4.324655230684787410e-01
-2.813813813813813791e+00 4.338472523587434404e-01
-2.807807807807807698e+00 4.348294211898490746e-01
-2.801801801801801606e+00 4.354114185893167566e-01
-2.795795795795795957e+00 4.355930905564806555e-01
-2.789789789789789864e+00 4.353747352865851572e-01
-2.783783783783783772e+00 4.347570979082958087e-01
-2.777777777777777679e+00 4.337413647503991498e-01
-2.771771771771771586e+00 4.323291571537827283e-01
-2.765765765765765938e+00 4.305225248450784137e-01
-2.759759759759759845e+00 4.283239388886064813e-01
-2.753753753753753752e+00 4.257362842334885267e-01
-2.747747747747747660e+00 4.227628518729886764e-01
-2.741741741741741567e+00 4.194073306333128137e-01
-2.735735735735735918e+00 4.156737986092332582e-01
-2.729729729729729826e+00 4.115667142640095366e-01
-2.723723723723723733e+00 4.070909072111661420e-01
-2.717717717717717640e+00 4.022515686957309211e-01
-2.711711711711711548e+00 3.970542417925711498e-01
-2.705705705705705899e+00 3.915048113394629659e-01
-2.699699699699699806e+00 3.856094936225022973e-01
-2.693693693693693714e+00 3.793748258314224575e-01
-2.687687687687687621e+00 3.728076553022983131e-01
-2.681681681681681528e+00 3.659151285650334984e-01
-2.675675675675675436e+00 3.587046802128963652e-01
-2.669669669669669787e+00 3.511840216112401825e-01
-2.663663663663663694e+00 3.433611294623676868e-01
-2.657657657657657602e+00 3.352442342433379352e-01
-2.651651651651651509e+00 3.268418085332890910e-01
-2.645645645645645416e+00 3.181625552466530449e-01
-2.639639639639639768e+00 3.092153957883860271e-01
-2.633633633633633675e+00 3.000094581470930111e-01
-2.627627627627627582e+00 2.905540649416580856e-01
-2.621621621621621490e+00 2.808587214366922158e-01
-2.615615615615615397e+00 2.709331035418338640e-01
-2.609609609609609748e+00 2.607870458096086530e-01
-2.603603603603603656e+00 2.504305294462326192e-01
-2.597597597597597563e+00 2.398736703494235845e-01
-2.591591591591591470e+00 2.291267071869060312e-01
-2.585585585585585378e+00 2.181999895289706004e-01
-2.579579579579579729e+00 2.071039660480664679e-01
-2.573573573573573636e+00 1.958491727980203601e-01
-2.567567567567567544e+00 1.844462215851264408e-01
-2.561561561561561451e+00 1.729057884429164860e-01
-2.555555555555555358e+00 1.612386022220606563e-01
-2.549549549549549710e+00 1.494554333064328500e-01
-2.543543543543543617e+00 1.375670824659612490e-01
-2.537537537537537524e+00 1.255843698564979849e-01
-2.531531531531531432e+00 1.135181241764956217e-01
-2.525525525525525339e+00 1.013791719898917559e-01
-2.519519519519519690e+00 8.917832722416674240e-02
-2.513513513513513598e+00 7.692638085212605281e-02
-2.507507507507507505e+00 6.463409076554531285e-02
-2.501501501501501412e+00 5.231217184837454182e-02
-2.495495495495495319e+00 3.997128625680872877e-02
-2.489489489489489671e+00 2.762203391308258593e-02
-2.483483483483483578e+00 1.527494321945552236e-02
-2.477477477477477485e+00 2.940461998424036272e-03
-2.471471471471471393e+00 -9.371051335214077016e-03
-2.465465465465465300e+00 -2.164933636521859661e-02
-2.459459459459459651e+00 -3.388423902287807793e-02
-2.453453453453453559e+00 -4.606571968968051212e-02
-2.447447447447447466e+00 -5.818386104965867639e-02
-2.441441441441441373e+00 -7.022887568780014633e-02
-2.435435435435435281e+00 -8.219111343126755953e-02
-2.429429429429429632e+00 -9.406106843057779332e-02
-2.423423423423423539e+00 -1.058293859782587776e-01
-2.417417417417417447e+00 -1.174868690628505241e-01
-2.411411411411411354e+00 -1.290244846565170578e-01
-2.405405405405405261e+00 -1.404333697348468524e-01
-2.399399399399399613e+00 -1.517048370277962743e-01
-2.393393393393393520e+00 -1.628303805010554717e-01
-2.387387387387387427e+00 -1.738016805674458820e-01
-2.381381381381381335e+00 -1.846106090282915169e-01
-2.375375375375375242e+00 -1.952492337450121851e-01
-2.369369369369369593e+00 -2.057098230414907691e-01
-2.363363363363363501e+00 -2.159848498380766979e-01
-2.357357357357357408e+00 -2.260669955183516600e-01
-2.351351351351351315e+00 -2.359491535300993759e-01
-2.345345345345345223e+00 -2.456244327221543677e-01
-2.339339339339339574e+00 -2.550861604190873821e-01
-2.333333333333333481e+00 -2.643278852359386977e-01
-2.327327327327327389e+00 -2.733433796354339806e-01
-2.321321321321321296e+00 -2.821266422303737031e-01
-2.315315315315315203e+00 -2.906718998340988569e-01
-2.309309309309309555e+00 -2.989736092621457231e-01
-2.303303303303303462e+00 -3.070264588884237811e-01
-2.297297297297297369e+00 -3.148253699594217303e-01
-2.291291291291291277e+00 -3.223654976701644803e-01
-2.285285285285285184e+00 -3.296422320057896260e-01
-2.279279279279279535e+00 -3.366511983527976093e-01
-2.273273273273273443e+00 -3.433882578841872535e-01
-2.267267267267267350e+00 -3.498495077228237493e-01
-2.261261261261261257e+00 -3.560312808875457646e-01
-2.255255255255255165e+00 -3.619301460266312609e-01
-2.249249249249249516e+00 -3.675429069433723273e-01
-2.243243243243242979e+00 -3.728666019186231417e-01
-2.237237237237237331e+00 -3.778985028352785380e-01
-2.231231231231231238e+00 -3.826361141097561758e-01
-2.225225225225225145e+00 -3.870771714356144311e-01
-2.219219219219219497e+00 -3.912196403445452608e-01
-2.213213213213212960e+00 -3.950617145900313654e-01
-2.207207207207207311e+00 -3.986018143590240315e-01
-2.201201201201201219e+00 -4.018385843170633187e-01
-2.195195195195195126e+00 -4.047708914922883428e-01
-2.189189189189189033e+00 -4.073978230038439730e-01
-2.183183183183182940e+00 -4.097186836402105237e-01
-2.177177177177177292e+00 -4.117329932930097747e-01
-2.171171171171171199e+00 -4.134404842518605294e-01
-2.165165165165165106e+00 -4.148410983658621931e-01
-2.159159159159159014e+00 -4.159349840772947893e-01
-2.153153153153152921e+00 -4.167224933331166725e-01
-2.147147147147147273e+00 -4.172041783798315917e-01
-2.141141141141141180e+00 -4.173807884472870988e-01
-2.135135135135135087e+00 -4.172532663269374886e-01
-2.129129129129128994e+00 -4.168227448500848586e-01
-2.123123123123122902e+00 -4.160905432715749086e-01
-2.117117117117117253e+00 -4.150581635643885714e-01
-2.111111111111111160e+00 -4.137272866305281016e-01
-2.105105105105105068e+00 -4.120997684335471756e-01
-2.099099099099098975e+00 -4.101776360580244862e-01
-2.093093093093092882e+00 -4.079630837012225841e-01
-2.087087087087087234e+00 -4.054584686021111550e-01
-2.081081081081081141e+00 -4.026663069128728067e-01
-2.075075075075075048e+00 -3.995892695179374954e-01
-2.069069069069068956e+00 -3.962301778055189461e-01
-2.063063063063062863e+00 -3.925919993965519272e-01
-2.057057057057057214e+00 -3.886778438358514109e-01
-2.051051051051051122e+00 -3.844909582502238909e-01
-2.045045045045045029e+00 -3.800347229781906311e-01
-2.039039039039038936e+00 -3.753126471758796434e-01
-2.033033033033032844e+00 -3.703283644035587630e-01
-2.027027027027027195e+00 -3.650856281971938122e-01
-2.021021021021021102e+00 -3.595883076293092118e-01
-2.015015015015015010e+00 -3.538403828633477910e-01
-2.009009009009008917e+00 -3.478459407056070929e-01
-2.003003003003002824e+00 -3.416091701587480878e-01
-1.996996996996996954e+00 -3.351343579807570250e-01
-1.990990990990991083e+00 -3.284258842531446176e-01
-1.984984984984984990e+00 -3.214882179620605074e-01
-1.978978978978978898e+00 -3.143259125958933198e-01
-1.972972972972973027e+00 -3.069436017628225377e-01
-1.966966966966966934e+00 -2.993459948316793406e-01
-1.960960960960961064e+00 -2.915378725993723052e-01
-1.954954954954954971e+00 -2.835240829880115720e-01
-1.948948948948948878e+00 -2.753095367747752653e-01
-1.942942942942943008e+00 -2.668992033574361655e-01
-1.936936936936936915e+00 -2.582981065583702662e-01
-1.930930930930931044e+00 -2.495113204697557430e-01
-1.924924924924924952e+00 -2.405439653425584523e-01
-1.918918918918918859e+00 -2.314012035218042107e-01
-1.912912912912912988e+00 -2.220882354305145356e-01
-1.906906906906906896e+00 -2.126102956045893277e-01
-1.900900900900900803e+00 -2.029726487808091728e-01
-1.894894894894894932e+00 -1.931805860400190866e-01
-1.888888888888888840e+00 -1.832394210074592689e-01
-1.882882882882882969e+00 -1.731544861121027401e-01
-1.876876876876876876e+00 -1.629311289067491286e-01
-1.870870870870870784e+00 -1.525747084505370554e-01
-1.864864864864864913e+00 -1.420905917554215192e-01
-1.858858858858858820e+00 -1.314841502980753085e-01
-1.852852852852852950e+00 -1.207607565985723552e-01
-1.846846846846846857e+00 -1.099257808671082470e-01
-1.840840840840840764e+00 -9.898458771993202954e-02
-1.834834834834834894e+00 -8.794253296555373800e-02
-1.828828828828828801e+00 -7.680496046221296780e-02
-1.822822822822822930e+00 -6.557719904750289319e-02
-1.816816816816816837e+00 -5.426455954093900580e-02
-1.810810810810810745e+00 -4.287233182020732530e-02
-1.804804804804804874e+00 -3.140578197170600799e-02
-1.798798798798798781e+00 -1.987014951593447237e-02
-1.792792792792792911e+00 -8.270644708201838058e-03
-1.786786786786786818e+00 3.387554084970031965e-03
-1.780780780780780725e+00 1.509930293342733390e-02
-1.774774774774774855e+00 2.685949481472477487e-02
-1.768768768768768762e+00 3.866306200906077795e-02
-1.762762762762762669e+00 5.050497841771699192e-02
-1.756756756756756799e+00 6.238026180498829065e-02
-1.750750750750750706e+00 7.428397596365149402e-02
-1.744744744744744835e+00 8.621123280408024558e-02
-1.738738738738738743e+00 9.815719436719642921e-02
-1.732732732732732650e+00 1.101170747614860779e-01
-1.726726726726726779e+00 1.220861420243881112e-01
-1.720720720720720687e+00 1.340597199084123670e-01
-1.714714714714714816e+00 1.460331895923908385e-01
-1.708708708708708723e+00 1.580019913183456914e-01
-1.702702702702702631e+00 1.699616259544740604e-01
-1.696696696696696760e+00 1.819076564848321476e-01
-1.690690690690690667e+00 1.938357094263268854e-01
-1.684684684684684797e+00 2.057414761736773012e-01
-1.678678678678678704e+00 2.176207142730553490e-01
-1.672672672672672611e+00 2.294692486251454222e-01
-1.666666666666666741e+00 2.412829726184169410e-01
-1.660660660660660648e+00 2.530578491934341590e-01
-1.654654654654654777e+00 2.647899118390546480e-01
